Namespace	Id	Aktiv	Hemlig	Namn	Ansvarigt datav�rdskap	Ansvarig organisation	Ansvarig organisation e-post	Anv�ndande datav�rdskap	Media	Position N	Position E	Synonymer	EU_CD	L�nsID	Sj�-Id_SMHI_sj�register	Sj�ID_RI	VdrID_RI	�ldreProvplatsID	Kommentar
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135898	SANT	FALSKT	OH3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6439904	95569								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135306	SANT	FALSKT	DM 107	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6110440	414994		SE611353-136360						VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159447	SANT	FALSKT	SKUTSK�RSVERKEN / B3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6727587	631553			03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157270	SANT	FALSKT	R 9-16	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7319885	889093			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157078	SANT	FALSKT	D7 EDSVIKEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6588523	670672	D7		01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135365	SANT	FALSKT	LACKA	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6515425	649312	20	SE651588-160277	04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135962	SANT	FALSKT	R 9-7	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7321390	897548	R 9-9		25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135618	SANT	FALSKT	GB20 / BR�VIK � ESTER�N	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6500873	580473			05					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156755	SANT	FALSKT	K10MS	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6277180	584554			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135914	SANT	FALSKT	�RESUND-8	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6184518	356609								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157277	SANT	FALSKT	K293	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6825169	610635			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157811	SANT	FALSKT	1080 REVENGEGRUND	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6572196	731886	1080		01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157662	SANT	FALSKT	S118 / DRAGFJ�RDEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6526797	666212			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157692	SANT	FALSKT	3122 O SLITE	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6398591	744262	3122		09					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157522	SANT	FALSKT	K9M	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6273865	583045			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157037	SANT	FALSKT	HAVSTENS FJORD, N BRATT�N	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6468353	312075			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157842	SANT	FALSKT	2090 V�GEN YTTRE	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6537116	709694	2090		01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157779	SANT	FALSKT	GR 101	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6705484	695985		SE670540-165176	03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00136043	SANT	FALSKT	AH 6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6649187	732706			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135322	SANT	FALSKT	PMK 18	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6201153	555793		SE620264-150551	10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157252	SANT	FALSKT	S38 / SIAR�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6609105	706303			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157555	SANT	FALSKT	�VF 4:1 LOMMA	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6173344	372703			12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156754	SANT	FALSKT	VS2MS	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6402475	598670			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156954	SANT	FALSKT	M3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6220535	485652			10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135627	SANT	FALSKT	SVENSKA BJ�RN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6603552	769857			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156963	SANT	FALSKT	B1-V	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6305983	600533			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157310	SANT	FALSKT	S�4 / SILL�FJ�RDEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6502377	618307			04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156922	SANT	FALSKT	GAVIKSFJ�RDEN-EDS�TTERFJ�RDEN G 11	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6974848	667437		SE697516-162655	22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135300	SANT	FALSKT	F9 / A13	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7194735	836326	"A13; F9; F9 / A13; GBBX43"	SE719293-179824						VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157261	SANT	FALSKT	ANHOLT E	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6283998	323310	"ANHOLT; KA 3; KA3; O ANHOLT"	SE628823-127388						VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135518	SANT	FALSKT	N 9	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7059034	745586	"N 9; N9"		24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135657	SANT	FALSKT	BY32 NORRK�PINGSDJ	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6434459	676226	"BY32  NORRK�PINGSDJUPET; BY32 NORRK�PING; BY32 NORRK�PINGSDJ; BY32 NORRK�PINGSDJUPET"							VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156795	SANT	FALSKT	O8MS	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6348858	590136			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156862	SANT	FALSKT	C5	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7003163	687866			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00136044	SANT	FALSKT	AH 7	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6655113	741510			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157421	SANT	FALSKT	DOMSJ� 90	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7017807	695021			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157053	SANT	FALSKT	6009 �STERB�DARNA	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6515323	650523	"6009; �STERB�DARNA"		04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157191	SANT	FALSKT	R 1-7	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6694228	692592			03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157831	SANT	FALSKT	KO 6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6614512	737287			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157859	SANT	FALSKT	PL-P38	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6054226	453739								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157559	SANT	FALSKT	S110B / S MYSINGEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6532975	673561			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135582	SANT	FALSKT	LY	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6261237	366550	"L-4; LY"	SE626569-131676	12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00136041	SANT	FALSKT	AH 4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6661380	729310			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157337	SANT	FALSKT	B5 BLEK	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6208068	545946	B5		10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157237	SANT	FALSKT	K8 KR�KLINGEOMR�DET	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6222235	545339	K8		10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135726	SANT	FALSKT	RR5	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7215248	886623								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157855	SANT	FALSKT	3004 S GOTSKA SAND�N	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6470909	748194	3004		09					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157161	SANT	FALSKT	R 6-18	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7238346	807343			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156988	SANT	FALSKT	S94 / TRANAR�FJ	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6575800	701156			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135781	SANT	FALSKT	SUNDSVALL 320	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6919564	621665			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157406	SANT	FALSKT	R 8-20	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7314286	846997			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135996	SANT	FALSKT	OG3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7020567	687291			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157523	SANT	FALSKT	�VF 5:1 H�LLVIKEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6150332	366393			12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157479	SANT	FALSKT	H 52	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6696144	687276			03					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135449	SANT	FALSKT	HO 9	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7093957	793655			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156974	SANT	FALSKT	K630	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6734831	626338			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135502	SANT	FALSKT	N 6-1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7225029	837723			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157242	SANT	FALSKT	H112	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6407717	594339			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157073	SANT	FALSKT	SKATAN 1	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6900454	630923	SK 1		22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157683	SANT	FALSKT	TORM2	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6408791	603320			08					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135714	SANT	FALSKT	SALT�FJORD	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6466649	290559			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135452	SANT	FALSKT	D14	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6978027	664848			22					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157198	SANT	FALSKT	H6	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7076447	789476			24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135979	SANT	FALSKT	TORH22	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6169513	566907	PMK22							VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157765	SANT	FALSKT	4006 KNOLLS GRUND	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6384775	646284	4006							VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135943	SANT	FALSKT	BY15 W	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6363677	795556	BY15W							VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135336	SANT	FALSKT	GO 4	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6354586	737760		SE635396-168931	09					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157176	SANT	FALSKT	6013 V �STERHOLMARNA	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6516989	650362	"6013; V �STERHOLMARNA"		04					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156921	SANT	FALSKT	K650	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6731416	626431			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157042	SANT	FALSKT	H5 HUDIKSVALLSFJ�RDEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6844724	617680	H5		21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135907	SANT	FALSKT	OH10	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6371343	108850								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157036	SANT	FALSKT	U12 / EDEBOVIKEN MELLAN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6669043	698761	U12		01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135930	SANT	FALSKT	B 35	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7310857	883157			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135807	SANT	FALSKT	W HALLANDS V�DER�	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6259639	328458			12					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156849	SANT	FALSKT	N�RDFJ�RDEN 15	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	7260423	803351			25					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157170	SANT	FALSKT	X27 / EXT	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6798276	617132			21					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135707	SANT	FALSKT	HAKEFJORDEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6432149	308574			14					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159449	SANT	FALSKT	TN14	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6214183	545279			10					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135307	SANT	FALSKT	PMK 21	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6178669	558563		SE618012-150802						VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135415	SANT	FALSKT	B 3	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7180170	834604	B3		24					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00159432	SANT	FALSKT	LD29	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	6430663	604857			05					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135746	SANT	FALSKT	SS31	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6776533	695080								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135736	SANT	FALSKT	F12	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	7140206	842425								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00156983	SANT	FALSKT	S104 / �LLMORAFJ�RDEN	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6567295	693119			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135722	SANT	FALSKT	F13	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	7090019	819056								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00157361	SANT	FALSKT	S103 / VISSVASSFJ�RD	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		"Biota; Vatten"	6565504	693734			01					VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135902	SANT	FALSKT	TH8	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Vatten	6434704	172544								VAL-2018-05-14
http://stationsregister.miljodatasamverkan.se/so/ef/environmentalmonitoringfacility	00135479	SANT	FALSKT	N 24	DV Oceanografi och marinbiologi	SMHI	shark@smhi.se		Biota	7042202	755077			24					VAL-2018-05-14
